dtVenda;vlVenda;cdCliente;cdProduto
07/06/2018 00:00;311.42;6682;5
6/26/2016 00:00:00;905.36;9385;5
10/06/2018 00:00;782.05;6763;5
5/21/2016 00:00:00;703.94;7473;5
07/10/2017 00:00;563.67;5543;4
11/11/2018 00:00;193.74;4629;5
06/06/2018 00:00;864.95;3160;3
02/11/2017 00:00;501.68;2842;5
8/26/2017 00:00:00;362.73;5543;5
5/27/2017 00:00:00;520.97;2650;5
10/01/2017 00:00;981.19;2842;5
3/30/2017 00:00:00;937.71;9670;5
2/16/2017 00:00:00;764.67;9385;5
06/04/2018 00:00;152.71;7473;5
12/05/2017 00:00;295.67;3705;4
01/12/2017 00:00;206.49;3705;5
12/28/2018 00:00:00;567.41;5608;4
02/08/2017 00:00;799.60;4629;5
9/29/2016 00:00:00;786.79;7473;5
05/09/2016 00:00;623.30;5393;3
1/31/2017 00:00:00;941.40;4630;5
9/26/2017 00:00:00;766.79;5194;5
05/06/2018 00:00;478.56;5608;5
10/19/2018 00:00:00;185.88;5194;4
2/16/2016 00:00:00;830.61;3705;3
03/11/2016 00:00;177.56;7473;5
11/13/2017 00:00:00;701.12;5194;5
9/21/2016 00:00:00;282.80;5393;5
04/08/2016 00:00;421.87;9670;5
01/05/2018 00:00;598.24;4630;4
12/21/2017 00:00:00;643.76;3705;5
7/24/2017 00:00:00;802.61;3160;5
5/31/2017 00:00:00;338.79;7108;4
9/14/2017 00:00:00;545.17;5194;5
05/02/2018 00:00;963.53;4725;5
6/25/2016 00:00:00;559.30;7473;5
03/01/2018 00:00;481.75;4630;4
11/12/2018 00:00;763.74;7473;4
2/20/2016 00:00:00;848.74;4725;4
04/05/2017 00:00;401.33;8796;4
3/28/2016 00:00:00;252.19;7215;5
10/31/2016 00:00:00;553.74;8796;5
7/21/2017 00:00:00;569.15;6682;5
6/22/2017 00:00:00;257.72;3160;5
9/30/2018 00:00:00;938.69;7325;4
3/28/2016 00:00:00;230.02;4629;5
7/22/2018 00:00:00;228.51;5608;5
5/20/2018 00:00:00;114.21;2650;5
8/28/2016 00:00:00;550.57;5194;5
06/01/2016 00:00;221.99;3808;4
11/12/2016 00:00;974.21;5608;5
7/13/2018 00:00:00;117.39;2650;5
3/21/2016 00:00:00;707.02;4629;5
05/01/2016 00:00;326.71;6763;5
5/30/2017 00:00:00;736.60;7325;4
9/18/2016 00:00:00;655.27;5393;4
03/01/2018 00:00;978.21;5758;5
3/17/2016 00:00:00;198.26;8796;5
5/19/2017 00:00:00;660.33;7215;5
12/18/2016 00:00:00;772.01;9670;5
12/19/2016 00:00:00;831.81;6682;5
01/01/2017 00:00;387.33;3160;5
1/21/2017 00:00:00;678.62;7108;5
04/12/2016 00:00;280.13;3808;5
1/25/2018 00:00:00;239.05;6682;5
09/09/2017 00:00;603.65;7215;5
8/18/2018 00:00:00;362.35;3808;5
8/21/2017 00:00:00;611.84;7215;4
9/17/2018 00:00:00;278.68;3808;5
9/24/2018 00:00:00;734.26;6763;5
11/26/2017 00:00:00;847.98;9670;5
5/20/2017 00:00:00;846.32;5813;5
6/15/2016 00:00:00;281.73;5393;5
8/31/2017 00:00:00;455.63;7473;4
04/12/2018 00:00;911.17;2650;4
10/29/2016 00:00:00;711.17;8796;4
10/31/2016 00:00:00;268.03;7473;4
4/19/2017 00:00:00;617.20;6682;5
04/10/2018 00:00;853.82;2842;4
07/11/2017 00:00;908.07;2650;5
1/19/2017 00:00:00;341.05;7473;5
7/20/2018 00:00:00;593.98;7473;5
11/09/2016 00:00;166.59;8671;5
03/09/2016 00:00;847.79;2842;5
6/17/2018 00:00:00;683.56;2650;5
04/01/2018 00:00;747.51;8671;5
10/17/2016 00:00:00;177.91;3808;5
06/07/2017 00:00;593.49;5608;5
07/07/2017 00:00;378.70;2650;4
1/16/2017 00:00:00;716.65;3705;5
6/13/2017 00:00:00;685.25;9670;4
06/06/2018 00:00;636.40;7215;4
2/18/2018 00:00:00;257.05;8796;5
03/01/2017 00:00;335.63;8796;5
9/22/2017 00:00:00;354.07;4629;4
1/21/2018 00:00:00;476.49;7473;5
10/26/2017 00:00:00;579.38;7215;4
01/03/2017 00:00;315.08;7473;5
2/23/2016 00:00:00;195.40;5393;4
01/09/2016 00:00;990.31;3160;5
6/24/2017 00:00:00;644.11;3808;5
10/25/2017 00:00:00;362.45;2650;5
4/18/2017 00:00:00;769.19;2842;5
7/15/2016 00:00:00;800.05;9670;5
1/29/2017 00:00:00;262.94;9385;5
04/02/2018 00:00;166.81;6682;4
06/05/2016 00:00;589.84;5393;5
9/18/2018 00:00:00;113.91;3705;5
03/11/2018 00:00;900.68;5813;5
02/10/2018 00:00;585.46;4629;5
9/19/2017 00:00:00;754.59;5393;5
01/04/2018 00:00;458.35;2650;5
12/26/2016 00:00:00;368.10;9385;5
1/29/2016 00:00:00;443.09;4725;5
10/14/2017 00:00:00;980.33;3705;5
02/02/2018 00:00;223.15;7473;4
10/16/2017 00:00:00;614.72;2842;5
1/14/2017 00:00:00;320.89;6682;4
10/13/2018 00:00:00;464.73;7215;5
8/16/2017 00:00:00;527.13;5608;4
4/17/2016 00:00:00;856.28;4725;5
09/09/2017 00:00;478.41;9385;4
12/22/2017 00:00:00;270.12;5813;4
08/10/2017 00:00;339.87;5393;5
4/16/2018 00:00:00;800.43;5608;5
02/11/2018 00:00;815.78;8671;5
10/26/2017 00:00:00;952.86;5393;4
05/04/2016 00:00;618.01;5608;5
03/06/2018 00:00;891.63;5813;5
7/28/2017 00:00:00;396.99;5194;5
7/14/2017 00:00:00;150.11;4725;5
07/07/2018 00:00;505.38;8796;4
11/29/2018 00:00:00;119.62;3808;5
02/06/2016 00:00;972.28;7108;5
12/28/2018 00:00:00;775.41;8796;4
02/05/2017 00:00;440.89;4630;5
3/19/2016 00:00:00;658.54;5758;5
12/09/2018 00:00;352.94;8796;5
5/26/2017 00:00:00;366.03;5608;4
6/26/2018 00:00:00;792.69;5393;4
10/20/2016 00:00:00;897.36;9385;5
1/20/2018 00:00:00;244.08;4629;5
4/28/2017 00:00:00;772.98;5608;5
7/29/2018 00:00:00;397.17;3160;5
10/21/2016 00:00:00;997.42;3705;4
05/08/2017 00:00;515.19;4725;4
11/13/2016 00:00:00;847.70;7325;5
7/14/2018 00:00:00;449.95;5608;5
07/11/2018 00:00;761.06;8671;4
05/04/2018 00:00;984.84;9385;5
12/26/2018 00:00:00;642.38;2650;5
05/06/2016 00:00;252.78;3160;5
04/06/2018 00:00;719.32;6763;5
9/16/2017 00:00:00;780.40;5194;5
03/03/2016 00:00;112.98;7215;5
10/13/2017 00:00:00;373.91;3808;4
09/07/2017 00:00;458.63;3705;5
8/22/2017 00:00:00;465.37;6763;5
11/17/2018 00:00:00;771.38;6763;5
01/06/2017 00:00;586.03;5194;5
1/22/2018 00:00:00;312.77;6763;5
01/08/2016 00:00;268.00;3705;5
12/25/2016 00:00:00;134.44;7108;5
03/07/2016 00:00;815.85;7325;5
06/05/2017 00:00;532.28;9385;4
8/17/2017 00:00:00;892.70;6763;5
09/03/2017 00:00;875.26;4629;3
04/12/2017 00:00;183.53;2650;5
7/31/2017 00:00:00;224.53;2842;5
10/13/2018 00:00:00;419.75;7108;5
8/29/2018 00:00:00;956.28;8796;4
11/17/2016 00:00:00;656.94;9385;5
02/08/2018 00:00;404.22;4630;5
05/08/2016 00:00;894.31;9670;5
10/09/2018 00:00;733.08;6682;4
3/27/2017 00:00:00;612.22;6682;4
11/01/2018 00:00;152.44;5543;5
8/27/2018 00:00:00;753.56;6682;5
06/09/2018 00:00;496.07;3160;4
09/03/2018 00:00;915.07;8796;4
12/22/2018 00:00:00;904.27;5813;5
6/28/2017 00:00:00;987.03;3160;4
06/06/2018 00:00;719.97;5543;5
8/20/2018 00:00:00;395.88;5194;5
9/25/2018 00:00:00;737.92;4630;5
7/13/2017 00:00:00;236.74;5813;5
01/01/2016 00:00;761.88;7215;5
9/20/2017 00:00:00;668.04;3160;5
03/04/2018 00:00;877.39;5393;5
10/30/2018 00:00:00;566.57;8796;5
11/06/2016 00:00;119.30;5194;5
12/28/2016 00:00:00;677.41;7215;5
8/29/2018 00:00:00;202.19;5813;4
1/23/2016 00:00:00;211.06;6763;5
1/30/2016 00:00:00;882.47;5543;5
12/20/2017 00:00:00;971.26;9670;4
3/28/2018 00:00:00;212.06;5608;5
07/07/2017 00:00;156.60;5393;5
4/25/2016 00:00:00;914.02;2842;5
8/24/2018 00:00:00;981.51;8671;5
4/27/2018 00:00:00;457.59;4629;5
10/29/2016 00:00:00;963.75;5758;5
02/03/2016 00:00;511.82;4630;5
10/29/2016 00:00:00;625.69;9385;5
08/09/2018 00:00;765.02;4725;5
01/04/2016 00:00;746.75;5813;5
11/09/2017 00:00;379.14;5393;5
4/17/2018 00:00:00;669.45;3808;5
2/18/2016 00:00:00;273.74;5758;5
11/02/2018 00:00;351.14;4630;5
01/06/2016 00:00;749.15;7108;5
7/26/2016 00:00:00;671.74;7215;5
5/27/2018 00:00:00;284.54;8796;5
05/01/2017 00:00;347.46;7108;4
01/11/2016 00:00;373.34;4630;5
07/07/2018 00:00;988.62;3808;4
9/22/2016 00:00:00;999.01;3808;5
03/09/2016 00:00;226.33;5543;5
7/31/2017 00:00:00;252.56;6763;4
06/11/2018 00:00;183.94;7215;4
12/27/2016 00:00:00;985.34;2650;5
12/18/2016 00:00:00;616.89;9670;4
5/27/2016 00:00:00;677.62;2650;4
12/06/2018 00:00;590.28;9385;4
08/06/2016 00:00;821.40;6763;5
04/01/2016 00:00;598.96;5543;5
01/09/2017 00:00;672.94;4725;4
5/27/2017 00:00:00;151.81;9385;5
02/12/2017 00:00;542.76;6682;5
01/09/2016 00:00;392.16;7473;4
10/07/2016 00:00;610.39;9385;5
07/10/2016 00:00;683.38;9670;5
6/27/2018 00:00:00;560.19;4629;5
8/15/2017 00:00:00;334.59;4629;5
07/11/2018 00:00;235.62;3160;5
12/04/2017 00:00;283.36;6763;5
03/03/2018 00:00;792.99;5194;5
06/08/2018 00:00;903.85;7108;5
09/06/2017 00:00;700.58;5758;5
01/12/2017 00:00;825.61;5813;5
09/02/2016 00:00;281.81;2842;5
3/18/2016 00:00:00;563.61;2842;5
04/11/2017 00:00;765.51;8796;4
01/09/2017 00:00;843.35;3705;4
6/29/2018 00:00:00;566.10;2842;3
01/11/2017 00:00;265.82;4725;5
01/03/2018 00:00;432.27;5758;5
11/08/2016 00:00;227.15;5758;4
5/29/2016 00:00:00;176.31;6763;4
12/01/2017 00:00;591.09;7325;5
12/17/2018 00:00:00;313.02;3160;4
04/10/2018 00:00;890.15;5543;4
5/17/2018 00:00:00;474.30;5608;5
6/23/2018 00:00:00;173.06;7215;5
07/06/2018 00:00;737.49;6682;5
1/25/2017 00:00:00;165.00;4725;4
03/03/2016 00:00;545.98;7215;5
11/28/2016 00:00:00;958.96;7325;5
12/28/2016 00:00:00;822.67;8796;5
11/04/2017 00:00;159.57;7215;5
11/19/2017 00:00:00;690.38;7215;4
7/31/2018 00:00:00;509.09;2842;5
10/05/2016 00:00;192.39;3808;4
3/16/2018 00:00:00;374.25;8671;5
7/26/2016 00:00:00;909.98;4630;5
3/24/2017 00:00:00;353.47;5608;4
12/19/2017 00:00:00;766.46;6682;4
02/10/2016 00:00;406.80;4725;4
10/05/2016 00:00;681.44;4630;5
1/17/2017 00:00:00;855.66;2650;5
3/24/2017 00:00:00;518.05;5393;4
6/19/2018 00:00:00;714.93;7215;5
3/28/2016 00:00:00;832.89;3705;4
11/27/2016 00:00:00;892.57;5813;5
9/24/2017 00:00:00;416.36;7473;5
12/11/2018 00:00;540.06;3808;5
6/20/2016 00:00:00;490.97;7108;5
10/13/2018 00:00:00;589.11;5543;4
6/30/2018 00:00:00;341.91;5393;5
12/12/2018 00:00;221.60;5758;4
7/18/2018 00:00:00;215.42;2842;4
1/20/2016 00:00:00;647.84;9385;5
08/10/2017 00:00;675.13;8671;5
7/16/2016 00:00:00;411.92;5813;4
8/24/2017 00:00:00;437.64;5813;3
12/26/2017 00:00:00;892.22;6682;5
05/06/2016 00:00;497.35;2842;5
2/21/2016 00:00:00;666.21;5758;5
07/04/2018 00:00;211.58;5758;5
7/15/2017 00:00:00;245.71;5543;5
10/03/2016 00:00;148.89;4630;5
06/01/2017 00:00;870.27;9670;5
8/17/2017 00:00:00;346.11;7108;4
04/04/2016 00:00;343.22;3808;3
8/21/2017 00:00:00;959.09;7325;5
06/05/2018 00:00;365.46;8671;5
02/03/2018 00:00;577.26;5608;4
10/17/2016 00:00:00;990.79;3808;5
12/27/2016 00:00:00;585.87;3808;5
6/15/2018 00:00:00;284.87;3160;4
8/24/2018 00:00:00;590.58;9670;5
9/25/2016 00:00:00;193.49;5543;5
2/24/2017 00:00:00;704.06;6682;4
7/21/2017 00:00:00;142.06;9670;4
10/07/2016 00:00;413.42;3808;5
06/09/2017 00:00;660.11;5543;4
9/18/2017 00:00:00;581.97;3705;5
03/04/2017 00:00;662.68;3808;5
08/03/2017 00:00;499.72;7325;5
7/23/2016 00:00:00;426.60;4725;4
8/22/2016 00:00:00;961.17;5543;4
03/02/2017 00:00;569.97;5393;5
4/19/2017 00:00:00;234.08;7108;5
12/01/2016 00:00;968.30;5813;3
12/13/2017 00:00:00;619.31;2650;5
10/14/2016 00:00:00;973.22;6682;4
07/05/2017 00:00;710.39;8671;5
4/14/2016 00:00:00;469.64;5393;4
10/28/2016 00:00:00;347.42;5758;5
11/17/2018 00:00:00;908.49;2650;5
1/19/2018 00:00:00;338.45;5608;4
03/07/2018 00:00;640.39;7108;5
1/14/2018 00:00:00;892.37;2650;5
3/19/2018 00:00:00;565.08;5543;3
04/05/2018 00:00;132.23;4630;5
4/14/2017 00:00:00;964.62;2842;5
8/26/2016 00:00:00;402.90;2650;5
4/16/2016 00:00:00;282.12;3705;5
7/21/2016 00:00:00;673.54;5758;4
04/09/2016 00:00;997.27;7215;5
10/15/2016 00:00:00;339.39;2650;5
05/04/2016 00:00;336.67;3808;5
7/29/2018 00:00:00;707.51;7215;4
3/21/2018 00:00:00;874.02;3808;4
12/14/2017 00:00:00;695.32;5393;4
01/07/2016 00:00;145.99;7215;4
2/17/2016 00:00:00;369.33;2842;5
3/16/2017 00:00:00;685.97;6682;5
09/05/2016 00:00;765.00;7325;4
12/05/2018 00:00;400.68;8671;5
03/02/2016 00:00;842.02;7473;5
7/21/2018 00:00:00;432.53;5194;4
12/23/2018 00:00:00;308.85;5758;5
11/28/2017 00:00:00;851.11;5758;5
05/05/2017 00:00;917.28;5194;5
08/01/2018 00:00;166.76;2650;5
2/19/2016 00:00:00;247.77;8671;5
10/31/2016 00:00:00;378.78;6682;4
10/18/2016 00:00:00;256.65;5608;5
12/28/2016 00:00:00;360.07;7215;4
1/28/2018 00:00:00;318.93;7473;5
7/29/2018 00:00:00;624.62;5758;4
07/09/2017 00:00;690.12;4725;5
02/11/2018 00:00;604.29;6682;5
1/18/2016 00:00:00;113.15;5543;5
9/30/2017 00:00:00;287.35;5194;4
3/18/2017 00:00:00;403.70;5194;5
4/20/2016 00:00:00;486.49;7108;3
11/17/2016 00:00:00;833.25;8671;4
03/07/2017 00:00;318.79;5543;5
07/10/2017 00:00;980.54;6682;4
11/23/2016 00:00:00;941.70;3808;5
2/16/2017 00:00:00;486.48;2842;4
1/16/2018 00:00:00;582.03;7473;5
3/27/2017 00:00:00;439.40;6763;4
8/21/2017 00:00:00;832.94;8796;5
5/13/2018 00:00:00;398.80;5194;4
06/05/2017 00:00;111.35;3705;5
6/15/2017 00:00:00;224.09;2650;5
08/03/2017 00:00;449.97;2842;5
5/20/2018 00:00:00;552.33;3160;5
01/09/2017 00:00;807.01;4629;5
9/17/2017 00:00:00;286.01;5813;4
7/16/2016 00:00:00;744.24;6682;5
3/28/2018 00:00:00;341.78;4630;5
05/02/2016 00:00;293.65;8671;4
11/25/2018 00:00:00;401.22;3705;4
2/21/2018 00:00:00;283.07;8671;3
1/26/2018 00:00:00;323.15;4630;5
07/06/2017 00:00;660.54;7325;5
7/16/2016 00:00:00;269.42;7215;5
2/27/2016 00:00:00;711.17;7215;4
12/05/2016 00:00;994.89;3160;5
09/01/2018 00:00;957.40;7325;5
4/17/2018 00:00:00;130.34;7215;4
03/01/2016 00:00;150.67;9670;5
3/29/2018 00:00:00;315.01;9385;4
8/18/2018 00:00:00;472.11;5813;5
03/01/2016 00:00;688.38;7108;5
9/29/2016 00:00:00;165.04;2650;4
2/25/2016 00:00:00;458.66;2842;4
08/01/2017 00:00;339.27;7108;5
7/30/2016 00:00:00;735.23;5608;5
12/08/2017 00:00;960.09;7473;5
04/03/2018 00:00;558.80;7473;5
3/31/2016 00:00:00;671.81;6763;4
4/19/2017 00:00:00;508.24;8671;5
10/30/2018 00:00:00;566.26;4725;5
06/08/2018 00:00;155.22;6763;5
6/22/2016 00:00:00;508.32;7215;5
10/18/2018 00:00:00;286.81;7215;5
07/07/2017 00:00;737.66;7473;5
6/15/2018 00:00:00;710.07;7325;4
02/12/2017 00:00;945.38;5608;4
03/10/2017 00:00;956.70;8796;5
6/15/2016 00:00:00;922.41;8796;5
9/23/2016 00:00:00;208.38;9670;5
3/31/2017 00:00:00;111.74;6682;3
2/20/2016 00:00:00;364.93;4629;5
4/14/2017 00:00:00;717.90;5813;5
03/02/2018 00:00;895.04;4725;3
04/09/2017 00:00;333.45;6682;5
7/25/2018 00:00:00;861.44;5608;4
01/07/2018 00:00;358.66;2650;5
7/25/2017 00:00:00;548.58;3808;4
1/28/2016 00:00:00;172.92;4630;4
11/06/2017 00:00;655.27;4725;5
12/02/2016 00:00;197.12;3160;5
6/26/2017 00:00:00;670.03;3808;5
1/13/2016 00:00:00;405.48;2842;5
11/26/2018 00:00:00;839.53;9385;4
3/21/2017 00:00:00;281.57;8671;5
5/28/2018 00:00:00;980.99;3808;5
5/29/2017 00:00:00;120.69;5194;4
03/06/2016 00:00;697.26;5393;5
5/14/2017 00:00:00;423.00;8671;5
09/12/2018 00:00;929.74;8796;5
8/13/2016 00:00:00;902.95;7473;5
8/31/2018 00:00:00;252.70;5393;5
08/06/2016 00:00;739.48;5758;5
3/24/2017 00:00:00;736.35;5393;5
1/17/2018 00:00:00;245.88;9385;5
06/12/2016 00:00;349.98;5758;5
8/18/2016 00:00:00;181.06;2650;5
01/05/2017 00:00;848.25;4725;5
05/10/2017 00:00;517.99;7473;4
7/31/2017 00:00:00;553.98;3160;5
1/25/2017 00:00:00;568.33;5813;5
7/25/2018 00:00:00;878.30;7325;5
10/06/2016 00:00;254.81;5758;5
04/06/2017 00:00;881.93;7215;5
04/08/2016 00:00;838.38;9385;5
4/19/2016 00:00:00;752.32;6763;5
02/04/2018 00:00;799.13;7473;4
3/25/2016 00:00:00;607.53;7215;5
8/15/2018 00:00:00;237.68;7473;5
09/09/2018 00:00;654.68;8671;4
1/17/2017 00:00:00;705.27;6682;5
02/12/2017 00:00;454.29;5543;4
2/19/2017 00:00:00;273.17;7325;5
10/10/2018 00:00;648.13;7108;5
05/09/2018 00:00;242.60;3705;5
4/13/2016 00:00:00;547.85;9385;5
9/18/2017 00:00:00;974.86;6763;5
3/14/2018 00:00:00;964.05;5813;5
12/25/2016 00:00:00;894.20;3808;4
7/24/2017 00:00:00;862.46;5758;5
10/22/2017 00:00:00;732.14;2650;4
6/21/2018 00:00:00;746.47;7325;4
11/02/2016 00:00;324.85;3160;4
8/20/2017 00:00:00;522.11;4629;4
12/03/2017 00:00;577.60;5194;4
4/30/2017 00:00:00;117.31;7108;4
10/19/2016 00:00:00;926.24;7473;4
11/16/2016 00:00:00;124.10;7108;5
5/30/2017 00:00:00;639.36;5758;5
6/26/2018 00:00:00;599.38;3160;5
05/11/2018 00:00;370.57;7325;5
12/28/2016 00:00:00;484.11;6763;3
9/18/2018 00:00:00;961.89;7108;4
2/28/2018 00:00:00;760.85;2650;5
7/23/2016 00:00:00;639.02;8796;5
5/17/2018 00:00:00;586.54;7108;5
5/16/2016 00:00:00;382.71;8796;5
12/28/2016 00:00:00;264.10;3705;5
3/25/2016 00:00:00;810.13;3808;5
4/21/2016 00:00:00;744.51;2650;5
04/01/2018 00:00;573.74;5608;5
7/20/2017 00:00:00;724.15;3705;5
5/21/2016 00:00:00;878.97;4629;4
5/25/2017 00:00:00;440.98;3160;5
2/15/2017 00:00:00;666.52;7108;4
03/02/2017 00:00;586.56;7215;4
1/18/2016 00:00:00;114.29;8796;4
6/13/2016 00:00:00;369.55;7325;4
6/23/2017 00:00:00;309.12;8796;5
02/01/2016 00:00;297.43;2842;5
8/30/2016 00:00:00;482.91;7325;5
7/14/2016 00:00:00;387.62;5393;5
4/29/2018 00:00:00;227.80;7108;4
09/12/2017 00:00;652.78;8671;5
08/02/2017 00:00;877.20;5608;4
11/19/2016 00:00:00;324.90;9670;3
10/17/2017 00:00:00;599.13;7108;4
4/24/2018 00:00:00;354.60;5608;5
05/05/2016 00:00;449.22;9670;5
12/18/2018 00:00:00;532.78;5608;5
8/26/2018 00:00:00;366.34;2650;5
11/30/2017 00:00:00;653.07;9385;5
8/23/2016 00:00:00;624.14;7473;5
1/22/2016 00:00:00;696.94;5758;5
12/23/2016 00:00:00;542.24;5813;3
1/14/2016 00:00:00;601.22;7108;5
03/08/2016 00:00;343.38;3705;5
06/05/2016 00:00;926.97;5608;3
10/07/2017 00:00;396.52;9670;5
8/22/2016 00:00:00;958.86;7108;5
10/08/2017 00:00;970.58;9670;5
7/26/2018 00:00:00;598.60;5608;4
02/05/2016 00:00;436.45;3160;5
09/06/2017 00:00;744.53;4725;4
6/20/2016 00:00:00;571.65;9385;4
01/02/2016 00:00;609.89;6763;5
8/30/2018 00:00:00;696.79;2842;4
10/17/2018 00:00:00;619.95;3160;4
9/20/2018 00:00:00;287.70;5758;4
01/01/2016 00:00;322.27;7325;5
8/20/2017 00:00:00;212.76;3808;5
7/22/2017 00:00:00;829.83;2650;5
05/02/2017 00:00;300.95;7108;5
02/11/2016 00:00;538.20;3808;5
03/08/2018 00:00;824.12;4630;5
1/27/2016 00:00:00;982.41;5608;5
09/10/2017 00:00;416.21;7473;5
09/12/2018 00:00;919.43;4630;5
7/22/2018 00:00:00;857.07;6763;4
12/07/2018 00:00;922.51;4725;5
3/20/2016 00:00:00;199.25;8671;5
5/14/2018 00:00:00;439.39;7215;4
7/19/2016 00:00:00;324.15;5393;5
6/18/2017 00:00:00;289.36;2842;5
03/08/2016 00:00;980.39;3705;5
06/12/2016 00:00;540.76;7215;4
7/23/2017 00:00:00;984.50;3705;4
11/10/2016 00:00;821.37;3160;5
11/13/2017 00:00:00;283.81;6682;5
6/27/2017 00:00:00;246.30;8671;5
03/01/2017 00:00;587.35;9385;5
09/09/2017 00:00;805.60;7473;5
10/17/2018 00:00:00;748.70;4629;5
8/23/2018 00:00:00;750.45;4629;5
5/26/2017 00:00:00;305.18;2842;5
10/27/2018 00:00:00;502.39;5393;5
11/08/2016 00:00;941.08;8796;5
10/21/2018 00:00:00;669.87;6682;5
7/31/2017 00:00:00;850.88;3160;5
04/04/2016 00:00;303.74;4629;5
3/20/2017 00:00:00;378.24;5813;5
12/02/2017 00:00;277.78;4630;3
8/26/2018 00:00:00;172.44;5194;5
5/24/2016 00:00:00;451.67;7473;5
1/20/2017 00:00:00;434.99;9385;5
5/15/2016 00:00:00;914.18;8796;4
7/21/2017 00:00:00;710.85;7325;5
12/12/2018 00:00;807.44;9385;5
4/15/2016 00:00:00;666.63;7325;5
03/10/2018 00:00;465.96;4630;5
10/08/2016 00:00;926.12;5608;5
01/02/2016 00:00;844.42;5758;4
1/20/2016 00:00:00;322.39;9670;5
9/29/2018 00:00:00;161.48;2842;4
07/04/2018 00:00;296.39;9385;4
04/12/2018 00:00;787.11;7108;4
01/06/2018 00:00;523.83;2842;5
05/02/2016 00:00;976.08;7108;5
10/12/2018 00:00;846.09;5813;3
7/26/2016 00:00:00;339.77;6763;5
4/30/2018 00:00:00;175.23;5543;5
11/05/2016 00:00;819.81;2650;5
11/16/2017 00:00:00;459.92;6763;5
11/16/2018 00:00:00;420.89;3160;5
3/13/2016 00:00:00;402.42;5608;5
05/09/2016 00:00;655.35;3808;5
4/27/2017 00:00:00;701.85;3160;4
4/14/2016 00:00:00;360.80;7325;4
05/01/2017 00:00;955.42;9670;4
12/19/2016 00:00:00;758.60;4630;5
9/22/2016 00:00:00;306.78;5194;5
03/10/2016 00:00;480.12;9670;5
6/20/2017 00:00:00;967.08;6682;5
09/06/2017 00:00;942.88;2650;5
01/09/2016 00:00;583.99;5608;5
01/10/2018 00:00;672.44;8796;5
5/13/2017 00:00:00;487.15;6682;5
10/01/2016 00:00;561.90;7108;4
05/09/2017 00:00;931.67;5813;4
05/11/2018 00:00;479.12;8671;5
9/13/2018 00:00:00;574.82;8796;5
09/06/2016 00:00;326.92;4630;5
3/22/2018 00:00:00;623.99;4725;5
11/12/2018 00:00;581.93;8671;5
3/13/2018 00:00:00;193.21;7473;5
03/07/2016 00:00;782.65;6763;5
10/17/2018 00:00:00;473.90;8796;5
01/05/2018 00:00;388.63;3160;5
11/21/2017 00:00:00;733.16;7325;4
02/11/2017 00:00;743.11;7108;5
03/01/2016 00:00;919.34;7215;5
06/11/2018 00:00;502.70;6682;5
2/23/2018 00:00:00;348.85;7215;5
10/26/2017 00:00:00;889.50;5194;5
02/03/2017 00:00;858.21;4630;5
9/30/2017 00:00:00;607.92;5813;5
10/19/2018 00:00:00;943.14;9670;5
08/04/2017 00:00;152.94;7215;5
7/23/2018 00:00:00;991.03;5543;5
11/09/2017 00:00;858.87;5758;4
9/19/2016 00:00:00;214.12;5543;4
07/10/2018 00:00;409.44;5813;5
02/02/2018 00:00;171.75;3705;5
6/24/2016 00:00:00;723.28;7108;5
10/26/2017 00:00:00;310.45;5608;5
12/19/2018 00:00:00;143.02;5393;5
7/13/2016 00:00:00;388.33;2650;3
5/22/2017 00:00:00;625.16;3160;4
01/10/2018 00:00;366.69;5758;5
03/11/2016 00:00;603.97;3160;5
05/04/2016 00:00;393.45;8796;4
06/11/2017 00:00;695.11;5813;4
8/18/2017 00:00:00;980.34;7325;4
5/31/2017 00:00:00;860.04;8796;5
4/25/2018 00:00:00;642.99;6682;4
7/15/2018 00:00:00;873.22;7325;5
11/13/2016 00:00:00;517.90;7473;3
09/10/2018 00:00;935.93;8796;5
02/07/2016 00:00;882.32;5393;5
07/07/2016 00:00;900.12;3705;5
11/01/2017 00:00;510.35;7215;5
8/17/2017 00:00:00;713.35;8671;4
2/13/2016 00:00:00;133.26;3705;5
04/01/2016 00:00;411.94;9670;5
4/23/2017 00:00:00;399.60;3808;4
4/21/2018 00:00:00;170.00;5393;5
07/02/2017 00:00;589.76;4629;5
04/04/2016 00:00;614.05;8796;5
11/15/2016 00:00:00;524.20;5813;4
10/11/2017 00:00;943.03;2650;3
12/10/2016 00:00;579.70;5813;4
8/30/2016 00:00:00;679.64;5393;4
9/26/2018 00:00:00;151.56;6763;5
08/02/2016 00:00;310.81;5813;5
02/08/2017 00:00;327.98;5758;5
10/22/2018 00:00:00;947.30;4629;5
07/03/2018 00:00;263.23;2650;5
3/15/2017 00:00:00;404.06;8796;5
10/31/2017 00:00:00;857.30;5608;4
4/19/2016 00:00:00;172.01;9385;5
11/09/2017 00:00;216.24;3705;5
11/26/2016 00:00:00;147.26;8671;5
11/12/2016 00:00;725.90;7473;4
9/19/2018 00:00:00;623.33;6763;4
03/11/2016 00:00;691.00;3705;4
06/04/2016 00:00;156.62;5194;5
12/11/2017 00:00;342.42;3705;5
11/25/2018 00:00:00;581.81;9670;5
12/02/2017 00:00;652.87;8796;4
4/27/2018 00:00:00;443.80;5608;5
08/04/2017 00:00;508.47;9670;5
09/09/2018 00:00;781.14;7215;5
